Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Discount_offered_oh1,Weight_in_gms,Product_importance_labeled,Warehouse_block_A,Warehouse_block_B,Warehouse_block_C,Warehouse_block_D,Warehouse_block_F,Gender_F,Gender_M,Mode_of_Shipment_Flight,Mode_of_Shipment_Road,Mode_of_Shipment_Ship,is_shipping_late
2268,4,1,132,4,10.0,1343,1,0,0,0,1,0,1,0,0,0,1,1
2269,4,1,229,3,19.0,3423,1,0,0,0,0,1,1,0,0,0,1,1
2270,4,2,251,3,10.0,3517,0,1,0,0,0,0,1,0,0,0,1,1
2271,4,1,113,3,19.0,1200,0,0,1,0,0,0,1,0,0,0,1,1
2272,5,5,234,6,19.0,2615,0,0,0,1,0,0,1,0,0,0,1,1
2273,3,3,181,2,19.0,3719,1,0,0,0,0,1,0,1,0,0,1,1
2274,5,2,157,2,19.0,1497,0,0,0,0,1,0,0,1,0,0,1,1
2275,3,1,155,3,19.0,1203,0,0,0,0,0,1,0,1,0,0,1,1
2276,3,4,209,2,19.0,2935,0,1,0,0,0,0,0,1,0,0,1,1
2277,4,3,264,3,19.0,2213,0,0,1,0,0,0,1,0,0,0,1,1
2278,3,1,268,3,19.0,2479,0,0,0,1,0,0,1,0,0,0,1,1
2279,6,1,224,3,19.0,2705,1,0,0,0,0,1,0,1,0,0,1,1
2280,4,4,223,10,19.0,3271,0,0,0,0,1,0,0,1,0,0,1,1
2281,3,2,191,3,19.0,2374,2,0,0,0,0,1,1,0,0,0,1,1
2282,4,1,184,3,19.0,3081,2,1,0,0,0,0,1,0,0,0,1,1
2283,6,5,174,3,19.0,1921,1,0,1,0,0,0,1,0,0,0,1,1
2284,6,3,134,8,12.0,1371,2,0,0,1,0,0,1,0,0,0,1,1
2285,4,1,135,2,19.0,1009,2,0,0,0,0,1,1,0,0,0,1,1
2286,5,4,234,2,19.0,3084,2,0,0,0,1,0,1,0,0,0,1,1
2287,3,1,215,6,5.0,3432,2,0,0,0,0,1,0,1,0,0,1,1
2288,5,4,187,2,10.0,3549,1,1,0,0,0,0,1,0,0,0,1,1
2289,3,1,238,2,19.0,3438,1,0,1,0,0,0,1,0,0,0,1,1
2290,4,2,273,4,19.0,3223,0,0,0,1,0,0,1,0,0,0,1,1
2291,5,4,192,3,19.0,3709,1,0,0,0,0,1,0,1,0,0,1,1
2292,3,5,268,4,5.0,3446,2,0,0,0,1,0,0,1,0,0,1,1
2293,3,5,225,3,12.0,2721,0,0,0,0,0,1,1,0,0,0,1,1
2294,4,5,155,4,19.0,1408,2,1,0,0,0,0,1,0,0,0,1,1
2295,4,2,223,3,19.0,3158,1,0,1,0,0,0,1,0,0,0,1,1
2296,5,1,194,3,19.0,3003,1,0,0,1,0,0,1,0,0,0,1,1
2297,5,4,281,4,19.0,3709,1,0,0,0,0,1,0,1,0,0,1,1
2298,4,5,132,4,19.0,1715,1,0,0,0,1,0,1,0,0,0,1,1
2299,4,1,229,3,19.0,2891,1,0,0,0,0,1,1,0,0,0,1,1
2300,4,1,251,3,19.0,2502,0,1,0,0,0,0,1,0,0,0,1,1
2301,4,5,113,3,19.0,1741,0,0,1,0,0,0,1,0,0,0,1,1
2302,5,2,234,6,19.0,2448,0,0,0,1,0,0,1,0,0,1,0,1
2303,3,3,181,2,19.0,3236,1,0,0,0,0,1,1,0,0,1,0,1
2304,5,2,157,2,19.0,1654,0,0,0,0,1,0,0,1,0,1,0,1
2305,3,3,155,3,19.0,1830,0,0,0,0,0,1,0,1,0,1,0,1
2306,3,5,209,2,19.0,2603,0,1,0,0,0,0,0,1,0,1,0,1
2307,4,1,264,3,13.0,3015,0,0,1,0,0,0,0,1,0,1,0,1
2308,3,2,268,3,19.0,2867,0,0,0,1,0,0,0,1,0,1,0,1
2309,6,2,224,3,19.0,3247,1,0,0,0,0,1,1,0,0,1,0,1
2310,4,3,223,10,19.0,2943,0,0,0,0,1,0,1,0,0,1,0,1
2311,3,5,191,3,17.0,2235,2,0,0,0,0,1,1,0,0,1,0,1
2312,4,4,184,3,19.0,3967,2,1,0,0,0,0,1,0,0,1,0,1
2313,6,4,174,3,14.0,1651,1,0,1,0,0,0,1,0,0,1,0,1
2314,6,2,134,8,19.0,1054,2,0,0,1,0,0,0,1,0,1,0,1
2315,4,5,135,2,19.0,1195,2,0,0,0,0,1,1,0,0,1,0,1
2316,5,5,234,2,19.0,3914,2,0,0,0,1,0,0,1,0,1,0,1
2317,3,1,215,6,19.0,3715,2,0,0,0,0,1,0,1,0,1,0,1
2318,5,2,187,2,19.0,2863,1,1,0,0,0,0,1,0,0,1,0,1
2319,3,2,238,2,19.0,3274,1,0,1,0,0,0,1,0,0,1,0,1
2320,4,1,273,4,19.0,2611,0,0,0,1,0,0,1,0,0,1,0,1
2321,5,5,192,3,19.0,2197,1,0,0,0,0,1,1,0,0,1,0,1
2322,3,5,268,4,19.0,2893,2,0,0,0,1,0,0,1,0,1,0,1
2323,3,4,164,3,5.0,1408,0,0,0,0,0,1,0,1,0,1,0,1
2324,2,2,255,3,19.0,1514,0,1,0,0,0,0,0,1,1,0,0,1
2325,4,4,141,2,19.0,1130,0,0,1,0,0,0,1,0,1,0,0,1
2326,2,5,202,3,19.0,2587,0,0,0,1,0,0,0,1,1,0,0,1
2327,4,4,282,6,19.0,3009,1,0,0,0,0,1,1,0,1,0,0,1
2328,6,4,190,3,7.0,3175,0,0,0,0,1,0,0,1,1,0,0,1
2329,4,2,192,4,19.0,2256,0,0,0,0,0,1,1,0,1,0,0,1
2330,3,4,179,2,19.0,1041,0,1,0,0,0,0,0,1,1,0,0,1
2331,4,3,238,2,19.0,2200,1,0,1,0,0,0,0,1,1,0,0,1
2332,3,2,181,4,18.0,3696,0,0,0,1,0,0,1,0,1,0,0,1
2333,5,2,128,5,19.0,1707,1,0,0,0,0,1,1,0,1,0,0,1
2334,5,1,285,5,19.0,2063,0,0,0,0,1,0,0,1,1,0,0,1
2335,5,5,273,3,18.0,2415,1,0,0,0,0,1,1,0,1,0,0,1
2336,2,2,242,6,19.0,3144,0,1,0,0,0,0,1,0,1,0,0,1
2337,3,4,226,3,19.0,3593,1,0,1,0,0,0,1,0,1,0,0,1
2338,2,5,255,4,19.0,2093,0,0,0,1,0,0,1,0,1,0,0,1
2339,5,1,198,2,19.0,3025,1,0,0,0,0,1,1,0,1,0,0,1
2340,5,4,263,3,19.0,3978,1,0,0,0,1,0,0,1,1,0,0,1
2341,3,5,186,2,19.0,2197,0,0,0,0,0,1,1,0,1,0,0,1
2342,5,2,260,3,19.0,2935,0,1,0,0,0,0,1,0,1,0,0,1
2343,4,2,167,2,5.0,1169,0,0,1,0,0,0,1,0,1,0,0,1
2344,4,3,210,3,19.0,2344,0,0,0,1,0,0,1,0,1,0,0,1
2345,4,5,216,3,19.0,3549,0,0,0,0,0,1,1,0,1,0,0,1
2346,3,2,273,3,12.0,2154,0,0,0,0,1,0,1,0,0,0,1,1
2347,5,1,153,2,19.0,1414,0,0,0,0,0,1,1,0,0,0,1,1
2348,3,2,183,3,19.0,3809,1,1,0,0,0,0,1,0,0,0,1,1
2349,4,1,224,3,19.0,3499,1,0,1,0,0,0,1,0,0,0,1,1
2350,5,1,170,3,19.0,1651,2,0,0,1,0,0,0,1,0,0,1,1
2351,5,1,237,4,19.0,2605,0,0,0,0,0,1,0,1,0,0,1,1
2352,5,5,234,6,19.0,2443,1,0,0,0,1,0,1,0,0,0,1,1
2353,3,2,264,3,19.0,3439,1,0,0,0,0,1,1,0,0,0,1,1
2354,2,2,153,3,19.0,1273,0,1,0,0,0,0,1,0,0,0,1,1
2355,4,3,228,4,19.0,3583,0,0,1,0,0,0,0,1,0,0,1,1
2356,3,5,264,2,19.0,2021,1,0,0,1,0,0,0,1,0,0,1,1
2357,4,3,267,3,19.0,2332,0,0,0,0,0,1,1,0,0,0,1,1
2358,3,2,213,2,19.0,3248,0,0,0,0,1,0,0,1,0,0,1,1
2359,4,1,181,3,19.0,3258,1,0,0,0,0,1,0,1,0,0,1,1
2360,6,4,209,5,19.0,3169,0,1,0,0,0,0,1,0,0,0,1,1
2361,3,2,165,3,19.0,1111,0,0,1,0,0,0,1,0,0,0,1,1
2362,3,4,164,3,19.0,1293,2,0,0,1,0,0,1,0,0,0,1,1
2363,5,5,141,2,14.0,1114,1,0,0,0,0,1,0,1,0,0,1,1
2364,3,2,164,4,2.0,1701,1,0,0,0,1,0,0,1,0,0,1,1
2365,3,3,178,2,4.0,1778,1,0,0,0,0,1,0,1,0,0,1,1
2366,5,4,200,3,19.0,2078,1,1,0,0,0,0,0,1,0,0,1,1
2367,4,5,185,2,19.0,3974,0,0,1,0,0,0,1,0,0,0,1,1
2368,2,1,180,2,19.0,1078,1,0,0,1,0,0,1,0,0,0,1,1
2369,4,5,144,3,9.0,1526,0,0,0,0,0,1,0,1,0,0,1,1
2370,4,4,161,4,14.0,1194,0,0,0,0,1,0,1,0,0,0,1,1
2371,4,5,152,3,19.0,1222,1,0,0,0,0,1,0,1,0,0,1,1
2372,2,3,129,3,19.0,1111,0,1,0,0,0,0,0,1,0,0,1,1
2373,5,2,140,3,16.0,1969,1,0,1,0,0,0,1,0,0,0,1,1
2374,4,1,270,4,19.0,3312,1,0,0,1,0,0,1,0,0,0,1,1
2375,3,2,183,3,19.0,2023,1,0,0,0,0,1,1,0,0,0,1,1
2376,4,1,264,3,19.0,3719,0,0,0,0,1,0,1,0,0,0,1,1
2377,3,2,167,4,19.0,1973,1,0,0,0,0,1,0,1,0,0,1,1
2378,5,1,219,3,14.0,2447,0,1,0,0,0,0,0,1,0,0,1,1
2379,4,2,225,3,19.0,3189,0,0,1,0,0,0,0,1,0,0,1,1
2380,4,1,228,3,19.0,2021,0,0,0,1,0,0,1,0,0,0,1,1
2381,3,5,119,3,7.0,1021,1,0,0,0,0,1,0,1,0,0,1,1
2382,3,5,244,3,8.0,3154,0,0,0,0,1,0,1,0,0,0,1,1
2383,4,3,163,5,19.0,1349,0,0,0,0,0,1,0,1,0,0,1,1
2384,4,5,260,3,19.0,3951,1,1,0,0,0,0,0,1,0,0,1,1
2385,4,3,135,2,19.0,1073,1,0,1,0,0,0,1,0,0,0,1,1
2386,5,2,167,3,7.0,1939,1,0,0,1,0,0,1,0,0,0,1,1
2387,4,4,233,3,14.0,2522,1,0,0,0,0,1,1,0,0,0,1,1
2388,4,5,147,2,19.0,1940,1,0,0,0,1,0,1,0,0,0,1,1
2389,2,4,159,2,17.0,1686,0,0,0,0,0,1,1,0,0,0,1,1
2390,4,2,139,3,5.0,1674,1,1,0,0,0,0,0,1,0,0,1,1
2391,3,1,200,2,19.0,2651,0,0,1,0,0,0,1,0,0,0,1,1
2392,4,1,221,3,3.0,2546,0,0,0,1,0,0,1,0,0,0,1,1
2393,4,3,158,3,18.0,1036,0,0,0,0,0,1,0,1,0,0,1,1
2394,4,5,227,3,19.0,3984,0,0,0,0,1,0,0,1,0,0,1,1
2395,3,3,179,3,12.0,1125,1,0,0,0,0,1,1,0,0,0,1,1
2396,3,2,232,3,19.0,3131,0,1,0,0,0,0,1,0,0,0,1,1
2397,3,3,139,2,9.0,1177,0,0,1,0,0,0,0,1,0,0,1,1
2398,6,3,195,2,19.0,3869,1,0,0,1,0,0,0,1,0,0,1,1
2399,6,2,276,6,7.0,2437,1,0,0,0,0,1,0,1,0,0,1,1
2400,2,5,171,3,13.0,1101,1,0,0,0,1,0,1,0,0,0,1,1
2401,5,4,259,3,19.0,2685,1,0,0,0,0,1,1,0,0,0,1,1
2402,3,2,123,4,7.0,1596,1,1,0,0,0,0,1,0,0,0,1,1
2403,3,2,199,4,19.0,2208,0,0,1,0,0,0,1,0,0,0,1,1
2404,4,3,226,2,19.0,2912,0,0,0,1,0,0,1,0,0,0,1,1
2405,4,2,149,3,19.0,1506,1,0,0,0,0,1,1,0,0,0,1,1
2406,3,5,115,3,19.0,1122,1,0,0,0,1,0,0,1,0,0,1,1
2407,3,2,243,2,19.0,2719,1,0,0,0,0,1,0,1,0,0,1,1
2408,2,4,136,6,19.0,1479,1,1,0,0,0,0,0,1,0,0,1,1
2409,3,2,180,2,6.0,1811,0,0,1,0,0,0,1,0,0,0,1,1
2410,4,1,274,4,19.0,3332,1,0,0,1,0,0,0,1,0,0,1,1
2411,6,5,233,6,19.0,3341,1,0,0,0,0,1,0,1,0,0,1,1
2412,3,2,254,2,2.0,3239,1,0,0,0,1,0,1,0,0,0,1,1
2413,4,5,153,3,3.0,1347,2,0,0,0,0,1,1,0,0,0,1,1
2414,6,3,175,5,19.0,1860,1,1,0,0,0,0,1,0,0,0,1,1
2415,5,2,207,2,19.0,2184,0,0,1,0,0,0,1,0,0,0,1,1
2416,3,1,153,2,6.0,1314,0,0,0,1,0,0,1,0,0,0,1,1
2417,3,4,228,2,19.0,3943,1,0,0,0,0,1,0,1,0,0,1,1
2418,5,2,96,2,19.0,1186,0,0,0,0,1,0,1,0,0,0,1,1
2419,4,4,241,3,19.0,3798,2,0,0,0,0,1,0,1,0,0,1,1
2420,5,2,249,5,19.0,2846,2,1,0,0,0,0,1,0,0,0,1,1
2421,3,3,188,5,19.0,3992,0,0,1,0,0,0,0,1,0,0,1,1
2422,3,2,154,2,4.0,1009,2,0,0,1,0,0,1,0,0,0,1,1
2423,4,4,226,2,19.0,3154,2,0,0,0,0,1,0,1,0,0,1,1
2424,5,3,250,2,14.0,2064,0,0,0,0,1,0,1,0,0,0,1,1
2425,3,1,150,2,19.0,1431,1,0,0,0,0,1,1,0,0,0,1,1
2426,3,5,267,2,16.0,2913,0,1,0,0,0,0,1,0,0,0,1,1
2427,4,3,223,3,19.0,2715,0,0,1,0,0,0,0,1,0,0,1,1
2428,4,5,192,3,19.0,3873,1,0,0,1,0,0,1,0,0,0,1,1
2429,3,2,143,3,19.0,1785,0,0,0,0,0,1,1,0,0,0,1,1
2430,3,5,113,2,19.0,1660,0,0,0,0,1,0,1,0,0,0,1,1
2431,4,1,135,3,19.0,1549,1,0,0,0,0,1,0,1,0,0,1,1
2432,4,4,189,4,19.0,2646,2,1,0,0,0,0,1,0,0,0,1,1
2433,3,2,245,3,13.0,3775,1,0,1,0,0,0,0,1,0,0,1,1
2434,3,5,181,2,19.0,2217,0,0,0,1,0,0,0,1,0,0,1,1
2435,3,2,207,2,19.0,2460,1,0,0,0,0,1,1,0,0,0,1,1
2436,3,1,169,2,19.0,1183,1,0,0,0,1,0,1,0,0,0,1,1
2437,4,5,206,3,19.0,2598,0,0,0,0,0,1,1,0,0,0,1,1
2438,2,5,117,3,19.0,1192,0,1,0,0,0,0,0,1,0,0,1,1
2439,2,1,115,3,19.0,1247,2,0,1,0,0,0,0,1,0,1,0,1
2440,3,3,149,3,19.0,1196,0,0,0,1,0,0,1,0,0,1,0,1
2441,4,5,133,3,3.0,1403,1,0,0,0,0,1,0,1,0,1,0,1
2442,4,3,271,2,19.0,2595,1,0,0,0,1,0,0,1,0,1,0,1
2443,2,5,116,3,3.0,1688,0,0,0,0,0,1,1,0,0,1,0,1
2444,3,5,139,2,19.0,1857,1,1,0,0,0,0,0,1,0,1,0,1
2445,4,3,216,3,19.0,2567,1,0,1,0,0,0,0,1,0,1,0,1
2446,3,5,165,2,19.0,1234,2,0,0,1,0,0,1,0,0,1,0,1
2447,6,5,286,4,19.0,3774,0,0,0,0,0,1,1,0,0,1,0,1
2448,5,3,136,3,13.0,1446,1,0,0,0,1,0,1,0,0,1,0,1
2449,4,5,225,4,19.0,2767,0,0,0,0,0,1,0,1,0,1,0,1
2450,4,2,163,3,19.0,1639,0,1,0,0,0,0,1,0,0,1,0,1
2451,4,3,272,4,19.0,2857,0,0,1,0,0,0,0,1,0,1,0,1
2452,4,3,135,2,19.0,1292,2,0,0,1,0,0,0,1,0,1,0,1
2453,4,5,184,3,19.0,3812,0,0,0,0,0,1,1,0,0,1,0,1
2454,4,5,219,2,19.0,2164,1,0,0,0,1,0,1,0,0,1,0,1
2455,3,3,249,2,19.0,2323,1,0,0,0,0,1,0,1,0,1,0,1
2456,2,3,142,3,19.0,1694,0,1,0,0,0,0,1,0,0,1,0,1
2457,5,2,137,3,19.0,1023,1,0,1,0,0,0,0,1,0,1,0,1
2458,2,5,168,3,19.0,1717,0,0,0,1,0,0,0,1,0,1,0,1
2459,5,5,165,3,19.0,1798,1,0,0,0,0,1,1,0,0,1,0,1
2460,3,3,199,2,4.0,3553,0,0,0,0,1,0,0,1,0,1,0,1
2461,3,3,246,3,19.0,3648,0,0,0,0,0,1,0,1,1,0,0,1
2462,5,2,224,4,19.0,2336,1,1,0,0,0,0,0,1,1,0,0,1
2463,5,5,216,6,19.0,2075,0,0,1,0,0,0,0,1,1,0,0,1
2464,5,3,167,2,3.0,1140,0,0,0,1,0,0,0,1,1,0,0,1
2465,4,2,182,3,14.0,3413,1,0,0,0,0,1,0,1,1,0,0,1
2466,6,1,126,3,19.0,1697,1,0,0,0,1,0,1,0,1,0,0,1
2467,5,1,170,3,19.0,1299,1,0,0,0,0,1,1,0,1,0,0,1
2468,4,2,148,3,2.0,1805,1,1,0,0,0,0,0,1,1,0,0,1
2469,4,2,141,3,19.0,1875,1,0,1,0,0,0,0,1,1,0,0,1
2470,5,5,169,2,14.0,1497,1,0,0,1,0,0,1,0,1,0,0,1
2471,5,2,143,3,12.0,1802,1,0,0,0,0,1,0,1,1,0,0,1
2472,4,5,156,3,19.0,1553,0,0,0,0,1,0,1,0,1,0,0,1
2473,5,1,241,4,19.0,2193,1,0,0,0,0,1,1,0,1,0,0,1
2474,3,4,212,3,13.0,2307,1,1,0,0,0,0,1,0,1,0,0,1
2475,5,3,265,3,19.0,2293,1,0,1,0,0,0,0,1,1,0,0,1
2476,3,4,243,3,19.0,2980,0,0,0,1,0,0,1,0,1,0,0,1
2477,5,2,209,4,15.0,3330,1,0,0,0,0,1,0,1,1,0,0,1
2478,4,5,229,3,19.0,2688,1,0,0,0,1,0,0,1,1,0,0,1
2479,3,1,257,2,19.0,3496,0,0,0,0,0,1,1,0,1,0,0,1
2480,5,5,209,3,19.0,3893,0,1,0,0,0,0,0,1,1,0,0,1
2481,3,3,142,3,19.0,1897,1,0,1,0,0,0,0,1,1,0,0,1
2482,3,5,208,4,12.0,3181,1,0,0,1,0,0,0,1,1,0,0,1
2483,6,3,167,6,15.0,1278,0,0,0,0,0,1,1,0,0,0,1,1
2484,3,5,266,3,16.0,2334,1,0,0,0,1,0,0,1,0,0,1,1
2485,5,3,210,2,19.0,3382,1,0,0,0,0,1,0,1,0,0,1,1
2486,2,2,147,2,19.0,1447,1,1,0,0,0,0,1,0,0,0,1,1
2487,5,2,132,2,8.0,1665,1,0,1,0,0,0,0,1,0,0,1,1
2488,3,4,269,3,19.0,3716,1,0,0,1,0,0,1,0,0,0,1,1
2489,5,3,148,3,19.0,1099,1,0,0,0,0,1,1,0,0,0,1,1
2490,4,5,268,2,19.0,3675,2,0,0,0,1,0,0,1,0,0,1,1
2491,3,5,156,2,19.0,1301,0,0,0,0,0,1,1,0,0,0,1,1
2492,5,1,222,4,19.0,3506,0,1,0,0,0,0,0,1,0,0,1,1
2493,4,5,151,3,19.0,1365,2,0,1,0,0,0,1,0,0,0,1,1
2494,3,3,236,3,19.0,3652,0,0,0,1,0,0,1,0,0,0,1,1
2495,3,5,229,3,12.0,3049,1,0,0,0,0,1,1,0,0,0,1,1
2496,4,3,261,3,19.0,2664,0,0,0,0,1,0,0,1,0,0,1,1
2497,2,1,229,4,6.0,3757,0,0,0,0,0,1,0,1,0,0,1,1
2498,4,5,205,3,19.0,2317,0,1,0,0,0,0,1,0,0,0,1,1
2499,3,4,240,2,8.0,3883,0,0,1,0,0,0,0,1,0,0,1,1
2500,4,3,209,6,19.0,2622,0,0,0,1,0,0,1,0,0,0,1,1
2501,2,1,252,2,19.0,2526,0,0,0,0,0,1,0,1,0,0,1,1
2502,3,4,140,2,19.0,1102,1,0,0,0,1,0,0,1,0,0,1,1
2503,5,4,156,2,19.0,1842,0,0,0,0,0,1,1,0,0,0,1,1
2504,2,2,190,8,19.0,3448,1,1,0,0,0,0,0,1,0,0,1,1
2505,3,4,138,6,5.0,1853,1,0,1,0,0,0,0,1,0,0,1,1
2506,5,4,243,3,19.0,2899,0,0,0,1,0,0,1,0,0,0,1,1
2507,3,1,183,2,19.0,3027,0,0,0,0,0,1,0,1,0,0,1,1
2508,3,5,190,10,19.0,3244,1,0,0,0,1,0,0,1,0,0,1,1
2509,5,1,235,2,19.0,2451,0,0,0,0,0,1,0,1,0,0,1,1
2510,3,2,143,6,19.0,1953,1,1,0,0,0,0,0,1,0,0,1,1
2511,3,1,176,2,19.0,1470,1,0,1,0,0,0,1,0,0,0,1,1
2512,3,5,178,3,19.0,1498,0,0,0,1,0,0,1,0,0,0,1,1
2513,3,2,270,2,19.0,3706,1,0,0,0,0,1,1,0,0,0,1,1
2514,4,4,141,2,7.0,1479,0,0,0,0,1,0,0,1,0,0,1,1
2515,4,3,220,3,8.0,3342,1,0,0,0,0,1,0,1,0,0,1,1
2516,5,5,264,3,19.0,3482,1,1,0,0,0,0,1,0,0,0,1,1
2517,3,5,150,2,19.0,1256,0,0,1,0,0,0,1,0,0,0,1,1
2518,3,4,175,3,4.0,1519,1,0,0,1,0,0,0,1,0,0,1,1
2519,2,4,223,3,19.0,3356,1,0,0,0,0,1,1,0,0,0,1,1
2520,4,4,162,10,12.0,1583,2,0,0,0,1,0,0,1,0,0,1,1
2521,6,4,221,10,19.0,2972,1,0,0,0,0,1,0,1,0,0,1,1
2522,5,1,216,3,19.0,2668,0,1,0,0,0,0,0,1,0,0,1,1
2523,5,5,133,10,9.0,1724,1,0,1,0,0,0,0,1,0,0,1,1
2524,4,2,191,3,3.0,2353,2,0,0,1,0,0,0,1,0,0,1,1
2525,4,5,156,3,19.0,1483,0,0,0,0,0,1,0,1,0,0,1,1
2526,4,1,252,3,19.0,2669,1,0,0,0,1,0,1,0,0,0,1,1
2527,3,5,198,3,2.0,3417,0,0,0,0,0,1,0,1,0,0,1,1
2528,2,3,139,8,19.0,1033,1,1,0,0,0,0,0,1,0,0,1,1
2529,2,1,255,3,19.0,1551,0,0,1,0,0,0,0,1,0,0,1,1
2530,4,1,141,2,19.0,1689,0,0,0,1,0,0,1,0,0,0,1,1
2531,4,1,151,3,19.0,1458,2,0,0,0,0,1,1,0,0,0,1,1
2532,3,5,236,3,19.0,3976,0,0,0,0,1,0,1,0,0,0,1,1
2533,3,4,229,3,19.0,3223,1,0,0,0,0,1,1,0,0,0,1,1
2534,4,3,261,3,6.0,2787,0,1,0,0,0,0,1,0,0,0,1,1
2535,2,1,229,4,11.0,3614,0,0,1,0,0,0,1,0,0,0,1,1
2536,4,4,205,3,19.0,2522,0,0,0,1,0,0,1,0,0,0,1,1
2537,3,4,240,2,19.0,3489,0,0,0,0,0,1,1,0,0,0,1,1
2538,4,4,209,6,19.0,3532,0,0,0,0,1,0,0,1,0,0,1,1
2539,2,5,252,2,19.0,2070,0,0,0,0,0,1,1,0,0,0,1,1
2540,3,3,140,2,19.0,1547,1,1,0,0,0,0,1,0,0,0,1,1
2541,5,3,156,2,1.0,1147,0,0,1,0,0,0,0,1,0,0,1,1
2542,2,5,190,8,11.0,2976,1,0,0,1,0,0,0,1,0,0,1,1
2543,3,3,138,6,19.0,1078,1,0,0,0,0,1,0,1,0,0,1,1
2544,5,4,243,3,19.0,2866,0,0,0,0,1,0,1,0,0,0,1,1
2545,3,5,183,2,10.0,2621,0,0,0,0,0,1,1,0,0,0,1,1
2546,3,5,190,10,19.0,2931,1,1,0,0,0,0,0,1,0,0,1,1
2547,5,2,235,2,19.0,3451,0,0,1,0,0,0,1,0,0,0,1,1
2548,3,1,143,6,2.0,1323,1,0,0,1,0,0,0,1,0,0,1,1
2549,3,3,176,2,19.0,1856,1,0,0,0,0,1,0,1,0,0,1,1
2550,3,1,178,3,11.0,1481,0,0,0,0,1,0,1,0,0,0,1,1
2551,3,5,270,2,19.0,2716,1,0,0,0,0,1,1,0,0,0,1,1
2552,4,1,141,2,10.0,1340,0,1,0,0,0,0,0,1,0,0,1,1
2553,4,5,220,3,19.0,3109,1,0,1,0,0,0,1,0,0,0,1,1
2554,5,5,264,3,19.0,2837,1,0,0,1,0,0,1,0,0,0,1,1
2555,3,5,150,2,19.0,1934,0,0,0,0,0,1,0,1,0,0,1,1
2556,3,3,175,3,19.0,1848,1,0,0,0,1,0,1,0,0,0,1,1
2557,2,5,223,3,19.0,3437,1,0,0,0,0,1,0,1,0,0,1,1
2558,4,3,162,10,19.0,1764,2,1,0,0,0,0,0,1,0,0,1,1
2559,6,3,221,10,13.0,2219,1,0,1,0,0,0,1,0,0,0,1,1
2560,5,5,216,3,5.0,3137,0,0,0,1,0,0,1,0,0,0,1,1
2561,5,2,133,10,19.0,1674,1,0,0,0,0,1,0,1,0,0,1,1
2562,4,3,191,3,19.0,3714,2,0,0,0,1,0,1,0,0,0,1,1
2563,4,5,156,3,19.0,1836,0,0,0,0,0,1,1,0,0,0,1,1
2564,4,2,252,3,19.0,3273,1,1,0,0,0,0,1,0,0,0,1,1
2565,3,2,198,3,15.0,3250,0,0,1,0,0,0,0,1,0,0,1,1
2566,2,4,139,8,19.0,1180,1,0,0,1,0,0,1,0,0,0,1,1
2567,2,4,255,3,19.0,1663,0,0,0,0,0,1,1,0,0,0,1,1
2568,4,2,141,2,8.0,1495,0,0,0,0,1,0,1,0,0,0,1,1
2569,5,2,263,2,19.0,1254,1,0,0,0,0,1,1,0,0,0,1,1
2570,3,3,179,3,19.0,1892,1,1,0,0,0,0,1,0,0,0,1,1
2571,4,5,212,4,19.0,1014,0,0,1,0,0,0,0,1,0,0,1,1
2572,2,1,282,5,19.0,1362,0,0,0,1,0,0,1,0,0,0,1,1
2573,3,5,165,3,19.0,1500,1,0,0,0,0,1,0,1,0,0,1,1
2574,4,1,189,2,19.0,3474,1,0,0,0,1,0,1,0,0,0,1,1
2575,5,5,157,4,19.0,1407,1,0,0,0,0,1,0,1,0,0,1,1
2576,3,4,167,3,14.0,1420,0,1,0,0,0,0,0,1,0,1,0,1
2577,3,1,175,2,19.0,1668,0,0,1,0,0,0,0,1,0,1,0,1
2578,3,4,150,2,19.0,1777,1,0,0,1,0,0,0,1,0,1,0,1
2579,4,2,128,5,19.0,1247,0,0,0,0,0,1,1,0,0,1,0,1
2580,5,2,236,2,19.0,3679,0,0,0,0,1,0,0,1,0,1,0,1
2581,4,3,162,2,19.0,1708,1,0,0,0,0,1,1,0,0,1,0,1
2582,5,4,230,2,19.0,3743,1,1,0,0,0,0,1,0,0,1,0,1
2583,5,3,225,4,19.0,2130,0,0,1,0,0,0,1,0,0,1,0,1
2584,2,2,285,2,16.0,2223,1,0,0,1,0,0,1,0,0,1,0,1
2585,4,5,246,2,19.0,2415,1,0,0,0,0,1,0,1,0,1,0,1
2586,4,4,196,2,6.0,2718,0,0,0,0,1,0,1,0,0,1,0,1
2587,5,4,211,6,19.0,3955,0,0,0,0,0,1,0,1,0,1,0,1
2588,3,1,197,2,4.0,3621,0,1,0,0,0,0,0,1,0,1,0,1
2589,5,3,203,2,19.0,3531,0,0,1,0,0,0,1,0,0,1,0,1
2590,4,2,161,3,10.0,1928,1,0,0,1,0,0,1,0,0,1,0,1
2591,5,5,266,4,19.0,2201,1,0,0,0,0,1,0,1,0,1,0,1
2592,4,1,190,3,19.0,2774,0,0,0,0,1,0,1,0,0,1,0,1
2593,3,2,140,3,19.0,1465,0,0,0,0,0,1,1,0,0,1,0,1
2594,4,1,274,4,19.0,3402,1,1,0,0,0,0,0,1,0,1,0,1
2595,4,2,168,3,19.0,1717,0,0,1,0,0,0,0,1,0,1,0,1
2596,3,5,189,3,19.0,2203,0,0,0,1,0,0,1,0,0,1,0,1
